Unnamed: 0,Unnamed: 0.1,doi,name,description,url
1688,1688,10.1039/c2cs35307e,Strongly coupled inorganic–nano-carbon hybrid materials for energy storage,"The global shift of energy production from fossil fuels to renewable energy sources requires more efficient and reliable electrochemical energy storage devices. In particular, the development of elect",https://moscow.sci-hub.ru/2070/70f578027e9b9ea538f5e56171394daa/wang2013.pdf
1689,1689,10.1002/chem.201804118,Nickel‐Based Bicarbonates as Bifunctional Catalysts for Oxygen Evolution and Reduction Reaction in Alkaline Media,"Oxygen electrocatalysis, including the oxygen evolution reaction (OER) and oxygen reduction reaction (ORR), is one of the most important electrochemical processes for sustainable energy conversion and",https://zero.sci-hub.ru/7101/e59ddcc0398e4761b76e7fdf37a220c0/gui2018.pdf
1690,1690,10.1038/s41598-019-46679-7,Enhanced activity of highly conformal and layered tin sulfide (SnSx) prepared by atomic layer deposition (ALD) on 3D metal scaffold towards high performance supercapacitor electrode,"Layered Sn-based chalcogenides and heterostructures are widely used in batteries and photocatalysis, but its utilizations in a supercapacitor is limited by its structural instability and low conductiv",https://sci-hub.ru/downloads/2019-07-19/49/10.1038@s41598-019-46679-7.pdf
1691,1691,10.1016/j.jcis.2020.07.009,Oxalate-derived porous prismatic nickel/nickel oxide nanocomposites toward lithium-ion battery,"NiO is a highly appealing anode material for lithium-ion batteries (LIBs) owing to its relatively high Li storage capacity. However, its low electrical conductivity and large volume change during the ",https://sci-hub.ru/downloads/2020-10-27/b1/du2020.pdf
1692,1692,10.1021/acsami.6b12370,An Asymmetric Supercapacitor with Both Ultra-High Gravimetric and Volumetric Energy Density Based on 3D Ni(OH)2/MnO2@Carbon Nanotube and Activated Polyaniline-Derived Carbon,Development of a supercapacitor device with both high gravimetric and volumetric energy density is one of the most important requirements for their practical application in energy storage/conversion s,https://zero.sci-hub.ru/6197/a881fc064697f23cc8257bade1817fbc/shen2016.pdf
1693,1693,10.1039/c9dt00615j,Sandwich-like NiCo layered double hydroxide/reduced graphene oxide nanocomposite cathodes for high energy density asymmetric supercapacitors,Nanocomposites with a well-defined sandwich-like nanostructure were prepared via in situ growing NiCo-layered double hydroxide nanosheets with tunable Ni/Co ratios on reduced graphene oxide (rGO). Ele,https://sci-hub.ru/downloads/2019-03-07/b1/10.1039@C9DT00615J.pdf
1694,1694,10.1088/1361-6528/ab4d0d,Reduced graphene oxide supported quasi-two-dimensional ZnCo2O4 nanosheets for lithium ion batteries with high electrochemical stability,"In this work, quasi-two-dimensional spinel ZnCo2O4 (ZCO) nanosheets comprising ZCO nanoparticles of different grain size were prepared via a facile solvothermal method and follow",https://sci-hub.ru/downloads/2019-10-25/9a/feng2019.pdf
1695,1695,10.1016/j.jcis.2021.04.141,Electrochemical sensing for naphthol isomers based on the in situ growth of zeolitic imidazole framework-67 on ultrathin CoAl layered double hydroxide nanosheets by a reaction–diffusion technique,It is established that ultrathin layered double hydroxide nanosheets (LDHNS) and zeolitic imidazole frameworks (ZIF) are desirable electrochemical sensing modifiers owing to their large surface area a,https://sci-hub.ru/downloads/2021-07-03/af/liu2021.pdf
1696,1696,10.1016/j.chemosphere.2022.135682,Peroxymonosulfate activation through ferromagnetic bimetallic spinel sulfide composite (Fe3O4/NiCo2S4) for organic pollutant degradation,"Spinel sulfides are a good candidate as heterogeneous catalysts for wastewater treatment through peroxymonosulfate (PMS) activation. In this paper, magnetic Fe3O4/NiCo2",
1697,1697,10.3390/nano11061388,Transition Metal-Based 2D Layered Double Hydroxide Nanosheets: Design Strategies and Applications in Oxygen Evolution Reaction,"Water splitting driven by renewable energy sources is considered a sustainable way of hydrogen production, an ideal fuel to overcome the energy issue and its environmental challenges. The rational des",https://sci-hub.ru/downloads/2021-08-11/12/gicha2021.pdf
1698,1698,10.1007/s00604-019-3287-y,Recent advances in molybdenum disulfide-based electrode materials for electroanalytical applications,The primary objective of this review article is to summarize the development and structural diversity of 2D/3D molybdenum disulfide (MoS2) based modified electrodes for electrochemical sensors and bio,https://sci-hub.ru/downloads/2019-02-22/d2/10.1007@s00604-019-3287-y.pdf
1699,1699,10.1016/j.scitotenv.2020.138032,Development of 3-dimensional Co3O4 catalysts with various morphologies for activation of Oxone to degrade 5-sulfosalicylic acid in water,"Since 5-sulfosalicylic acid (SFA) has been increasingly released to the environment, SO4--based oxidation processes using Oxone have been considered as useful methods to eliminat",https://sci-hub.ru/downloads/2020-07-11/8b/li2020.pdf
1700,1700,10.1016/j.jcis.2016.02.031,Nanoelectrical investigation and electrochemical performance of nickel-oxide/carbon sphere hybrids through interface manipulation,"Advanced hetero-nanostructured materials for electrochemical devices, such as Li-ion batteries (LiBs), dramatically depend on each functional component and their interfaces to transport and storage ch",https://moscow.sci-hub.ru/5116/c2b75a9ded1c1307da8e5e36b2a5303a/yang2016.pdf
1701,1701,10.1002/adma.201806304,Binder‐Free Electrodes for Advanced Sodium‐Ion Batteries,Sodium-ion batteries (SIBs) have recently emerged as one of the favored contenders for use in medium and large-scale stationary energy storage owing to the abundance of the resources required to fabri,https://sci-hub.ru/downloads/2019-02-28/94/10.1002@adma.201806304.pdf
1702,1702,10.1002/adma.201604080,Hierarchical CoNi‐Sulfide Nanosheet Arrays Derived from Layered Double Hydroxides toward Efficient Hydrazine Electrooxidation,"A hierarchical CoNi-sulfide nanosheet array is fabricated via an in situ reduction of CoNi-layered double hydroxide (LDH) nanosheets, then a vulcanization process. The material inherits the morphology",https://zero.sci-hub.ru/6187/5b8eaf178162057ef5fa0c3bec4e441e/zhou2016.pdf
1703,1703,10.1002/chem.201403148,Core–Shell NiFe2O4@TiO2 Nanorods: An Anode Material with Enhanced Electrochemical Performance for Lithium‐Ion Batteries,"Hierarchical porous core-shell NiFe2O4@TiO2 nanorods have been fabricated with the help of hydrothermal synthesis, chemical bath deposition, and a subsequent calcinating process. The nanorods with an ",https://moscow.sci-hub.ru/3235/3be157a5c9938c48b95b15fb3be98d82/huang2014.pdf
1704,1704,10.1021/acs.chemrev.0c00345,Hydrogels and Hydrogel-Derived Materials for Energy and Water Sustainability,"Energy and water are of fundamental importance for our modern society, and advanced technologies on sustainable energy storage and conversion as well as water resource management are in the focus of i",https://sci-hub.ru/downloads/2020-07-09/3c/10.1021@acs.chemrev.0c00345.pdf
1705,1705,10.1021/acsomega.7b00669,Hierarchical Design of CuS Architectures for Visible Light Photocatalysis of 4‑Chlorophenol,"Hydrothermal-assisted CuS hierarchical architectures were grown in the presence of anionic sulfur sources, and the investigation of their degradation efficiency for a pesticide 4-chlorophenol (4-CP) u",https://zero.sci-hub.ru/6462/e959f1e3c9ccd52a9005ad351b7f587f/adhikari2017.pdf
1706,1706,10.1002/chem.201803658,"Recent Advances in Nanowire‐Based, Flexible, Freestanding Electrodes for Energy Storage","The rational design of flexible electrodes is essential for achieving high performance in flexible and wearable energy-storage devices, which are highly desired with fast-growing demands for flexible ",https://zero.sci-hub.ru/7101/cdcd9b271482d267aaa62ac5e93b60b7/li2018.pdf
1707,1707,10.1016/j.bios.2019.01.047,Graphene-based electrochemical biosensors for monitoring noncommunicable disease biomarkers,"Graphene is a 2-dimensional nanomaterial with an atomic thickness has attracted a strong scientific interest owing to their remarkable optical, electronic, thermal, mechanical and electrochemical prop",https://sci-hub.ru/downloads/2019-11-25/38/taniselass2019.pdf
1708,1708,10.1021/acsami.8b16425,Remarkable Bifunctional Oxygen and Hydrogen Evolution Electrocatalytic Activities with Trace-Level Fe Doping in Ni- and Co-Layered Double Hydroxides for Overall Water-Splitting,Large-scale H2 production from water by electrochemical water-splitting is mainly limited by the sluggish kinetics of the nonprecious-based anode catalysts for oxygen evolution reaction (OE,https://sci-hub.ru/tree/46/e3/46e35896c62432d51065603cf663d1ff.pdf
1709,1709,10.1021/acs.inorgchem.2c01909,Surface-Induced Engineering: P‑Induced Formation of Surface Bonding States Based on the ZIF Synthesis Strategy for Photocatalytic Hydrogen Evolution,The development of clean energy is one of the effective strategies to solve carbon peak and carbon neutrality. The severe recombination of photogenerated carriers is one of the fundamental reasons tha,
1710,1710,10.1021/acsami.0c11816,Fabrication of Magnetic Superstructure NiFe2O4@MOF-74 and Its Derivative for Electrocatalytic Hydrogen Evolution with AC Magnetic Field,"As an ideal hydrogen production route, electrolyzed water still faces the challenges of high cost of noble-metal electrocatalysts and low performance of non-noble-metal catalysts in scalable applicati",https://sci-hub.ru/downloads/2020-09-21/92/10.1021@acsami.0c11816.pdf
1711,1711,10.1016/j.jcis.2021.09.151,In-situ growth of cobalt manganate spinel nanodots on carbon black toward high-performance zinc-air battery: Dual functions of 3-aminopropyltriethoxysilane,Developing cost-effective and stable non-noble electrocatalysts for the oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) is now the critical issue for large-scale application of zin,
1712,1712,10.1021/acsomega.9b02362,Anchoring MnCo2O4 Nanorods from Bimetal-Organic Framework on rGO for High-Performance Oxygen Evolution and Reduction Reaction,"Oxygen evolution reaction (OER) and oxygen reduction reaction (ORR) are important reactions of energy storage and conversion devices. Therefore, it is highly desirable to design efficient and dual ele",https://sci-hub.ru/downloads/2019-12-20/b0/10.1021@acsomega.9b02362.pdf
1713,1713,10.1021/acsami.0c16659,Regulating Crystal Structure and Atomic Arrangement in Single-Component Metal Oxides through Electrochemical Conversion for Efficient Overall Water Splitting,"Single-component transition-metal oxide (TMO: FeOx, NiOx, or CoOx) nanosheets grown on nickel foam (NF) were electrochemically optimized with Li ion (Na ion)-induced c",https://sci-hub.ru/downloads/2020-12-14/e6/10.1021@acsami.0c16659.pdf
1714,1714,10.1021/acsnano.0c00101,Sulfur-Rich (NH4)2Mo3S13 as a Highly Reversible Anode for Sodium/Potassium-Ion Batteries,"Sodium-ion batteries (SIBs) and potassium-ion batteries (PIBs) have attracted much attention owing to the inexpensive Na/K metal and satisfactory performance. Currently, there are still difficulties i",https://sci-hub.ru/downloads/2020-10-06/d9/ding2020.pdf
1715,1715,10.1007/s40820-016-0122-4,A Facile Synthesis of ZnCo2O4 Nanocluster Particles and the Performance as Anode Materials for Lithium Ion Batteries,"ZnCo2O4 nanocluster particles (NCPs) were prepared through a designed hydrothermal method, with the assistance of a surfactant, sodium dodecyl benzene sulfonate. The crystalline structure and surface ",https://zero.sci-hub.ru/6216/cc6a1cbd79c6f7782f9bca5f8ce64bd6/pan2016.pdf
1716,1716,10.1039/d1ra03103a,Solvothermal synthesis of octahedral and magnetic CoFe 2 O 4 –reduced graphene oxide hybrids and their photo-Fenton-like behavior under visible-light irradiation,We report a facile solvothermal synthesis of novel octahedral CoFe2O4-reduced graphene oxide (RGO) hybrid and pure CoFe2O4 that were used as heterogeneous p,https://sci-hub.ru/downloads/2021-08-12/4a91/hu2021.pdf
1717,1717,10.1021/acsami.1c16251,Synthesis of Anti-poisoning Spinel Mn–Co–C as Cathode Catalysts for Low-Temperature Anion Exchange Membrane Direct Ammonia Fuel Cells,Low-temperature anion exchange membrane direct ammonia fuel cells (AEM-DAFCs) have emerged as a potential power source for transportation applications with the recognition that liquid ammonia is a car,
1718,1718,10.1021/acsami.6b12294,Co3O4–CeO2/C as a Highly Active Electrocatalyst for Oxygen Reduction Reaction in Al–Air Batteries,"Developing high-performance and low-cost electrocatalysts for oxygen reduction reaction (ORR) is still a great challenge for Al-air batteries. Herein, CeO2, a unique ORR promoter, was incor",https://zero.sci-hub.ru/6180/789d6335fb2bfa108f5136ceeb85bc3f/liu2016.pdf
1719,1719,10.1039/c2cs35086f,Ordered mesoporous metal oxides : synthesis and applications,"Great progress has been made in the preparation and application of ordered mesoporous metal oxides during the past decade. However, the applications of these novel and interesting materials have not b",https://moscow.sci-hub.ru/1144/bf9e0552e0314500e94e91aa42981c19/ren2012.pdf
